Throttle,Brake,Engine Speed,Vehicle Speed,Gear
99.364983,100.0,157.971866,4932.095575,4.0
99.364983,100.0,157.958239,4931.846445,4.0
99.413826,100.0,157.944663,4931.520176,4.0
99.560341,100.0,157.931115,4931.272871,4.0
99.438248,100.0,157.917619,4931.126536,4.0
99.438248,100.0,157.904204,4930.630986,4.0
99.413826,100.0,157.890763,4930.36888,4.0
99.364983,100.0,157.877368,4930.020998,4.0
99.413826,100.0,157.863991,4929.664913,4.0
99.316147,100.0,157.85063,4929.430335,4.0
99.413826,100.0,157.824005,4928.806202,4.0
99.389404,100.0,157.810756,4928.502279,4.0
99.462662,100.0,157.797538,4928.169511,4.0
99.389404,100.0,157.784342,4927.963808,4.0
99.316147,100.0,157.771207,4927.549354,4.0
99.340561,100.0,157.758068,4927.186352,4.0
99.267303,100.0,157.74494,4926.930361,4.0
99.389404,100.0,157.731857,4926.529588,4.0
99.340561,100.0,157.718773,4926.403866,4.0
99.438248,100.0,157.705775,4926.002952,4.0
99.340561,100.0,157.692775,4925.84991,4.0
99.242882,100.0,157.679851,4925.397833,4.0
99.389404,100.0,157.666908,4925.019583,4.0
99.413826,100.0,157.65397,4924.922748,4.0
99.413826,100.0,157.641126,4924.608561,4.0
99.389404,100.0,157.628305,4924.319292,4.0
99.438248,100.0,157.615516,4923.994665,4.0
99.438248,100.0,157.602747,4923.769512,4.0
99.413826,100.0,157.59003,4923.460838,4.0
99.560341,100.0,157.577337,4923.143744,4.0
99.389404,100.0,157.564665,4923.039791,4.0
99.267303,100.0,157.552083,4922.493876,4.0
99.487083,100.0,157.539448,4922.117711,4.0
99.413826,100.0,157.526817,4922.120241,4.0
99.389404,100.0,157.514307,4921.669596,4.0
99.389404,100.0,157.501775,4921.392781,4.0
99.487083,100.0,157.489276,4921.103134,4.0
99.364983,100.0,157.476805,4920.938142,4.0
99.120781,100.0,157.464402,4920.47211,4.0
99.389404,100.0,157.45197,4919.930409,4.0
99.364983,100.0,157.439488,4920.040168,4.0
99.438248,100.0,157.427159,4919.627252,4.0
99.267303,100.0,157.414818,4919.467232,4.0
99.462662,100.0,157.402546,4918.94269,4.0
99.340561,100.0,157.390225,4918.962862,4.0
99.364983,100.0,157.378029,4918.454939,4.0
99.413826,100.0,157.36579,4918.261665,4.0
99.340561,100.0,157.353607,4918.020179,4.0
99.413826,100.0,157.341465,4917.640672,4.0
99.413826,100.0,157.32932,4917.478061,4.0
99.389404,100.0,157.317239,4917.171016,4.0
99.340561,0.0,157.305178,4916.871087,4.0
99.389404,0.0,157.316753,4916.539565,4.0
99.364983,0.0,157.328112,4917.012486,4.0
99.438248,0.0,157.339511,4917.19043,4.0
99.389404,0.0,157.350857,4917.563191,4.0
99.242882,0.0,157.362212,4917.735006,4.0
99.316147,0.0,157.373512,4917.835116,4.0
99.389404,0.0,157.384736,4918.223855,4.0
99.511505,0.0,157.395974,4918.539868,4.0
99.438248,0.0,157.407205,4918.934502,4.0
99.462662,0.0,157.418452,4919.067517,4.0
99.316147,0.0,157.429633,4919.385935,4.0
99.316147,0.0,157.440807,4919.445575,4.0
99.438248,0.0,157.451894,4919.749424,4.0
99.389404,0.0,157.462969,4920.142428,4.0
99.438248,0.0,157.474063,4920.301914,4.0
99.340561,0.0,157.4851,4920.63945,4.0
99.413826,0.0,157.496138,4920.751021,4.0
99.242882,0.0,157.507106,4921.128654,4.0
99.316147,0.0,157.518088,4921.138173,4.0
99.413826,0.0,157.528967,4921.538688,4.0
99.438248,0.0,157.539869,4921.871904,4.0
99.194046,0.0,157.55077,4922.131502,4.0
99.413826,0.0,157.56165,4922.077675,4.0
99.316147,0.0,157.572408,4922.670789,4.0
99.413826,0.0,157.58325,4922.713269,4.0
99.462662,0.0,157.594002,4923.131435,4.0
99.389404,0.0,157.615543,4923.608759,4.0
99.413826,0.0,157.626267,4923.803194,4.0
99.413826,0.0,157.636951,4924.091035,4.0
99.413826,0.0,157.647622,4924.325214,4.0
99.438248,0.0,157.658265,4924.571928,4.0
99.438248,0.0,157.679488,4925.20068,4.0
99.364983,0.0,157.690101,4925.296308,4.0
99.413826,0.0,157.700644,4925.484571,4.0
99.487083,0.0,157.711145,4925.798444,4.0
99.560341,0.0,157.721644,4926.111035,4.0
99.364983,0.0,157.732141,4926.423796,4.0
99.413826,0.0,157.742636,4926.407273,4.0
99.389404,0.0,157.753026,4926.768418,4.0
99.389404,0.0,157.76343,4926.946875,4.0
99.438248,0.0,157.773791,4927.199089,4.0
99.413826,0.0,157.784132,4927.492301,4.0
99.438248,0.0,157.794466,4927.685545,4.0
99.389404,0.0,157.804763,4927.962068,4.0
99.364983,0.0,157.815048,4928.128169,4.0
99.438248,0.0,157.825287,4928.349974,4.0
99.413826,0.0,157.835498,4928.676621,4.0
99.340561,0.0,157.845714,4928.858312,4.0
99.413826,0.0,157.855889,4929.014811,4.0
99.340561,0.0,157.866017,4929.354944,4.0
99.389404,0.0,157.876155,4929.471578,4.0
99.340561,0.0,157.886233,4929.790137,4.0
99.438248,0.0,157.896314,4929.940299,4.0
99.242882,0.0,157.906347,4930.3088,4.0
99.316147,0.0,157.916399,4930.267478,4.0
99.413826,0.0,157.926343,4930.650215,4.0
99.364983,0.0,157.936312,4930.960085,4.0
99.364983,0.0,157.946283,4931.109315,4.0
99.389404,0.0,157.956206,4931.355726,4.0
99.340561,0.0,157.966112,4931.607687,4.0
99.340561,0.0,157.976002,4931.76876,4.0
99.511505,0.0,157.985848,4932.010037,4.0
99.511505,0.0,157.995676,4932.439019,4.0
99.438248,0.0,158.005545,4932.6158,4.0
99.438248,0.0,158.015375,4932.76381,4.0
99.438248,0.0,158.025159,4933.006364,4.0
99.609184,0.0,158.034924,4933.225496,4.0
99.462662,0.0,158.044666,4933.656905,4.0
99.413826,0.0,158.05445,4933.653088,4.0
99.438248,0.0,158.064139,4933.870451,4.0
99.340561,0.0,158.073805,4934.122371,4.0
99.413826,0.0,158.083457,4934.217656,4.0
99.340561,0.0,158.093048,4934.55597,4.0
99.340561,0.0,158.102653,4934.658742,4.0
99.438248,0.0,158.112199,4934.9052,4.0
99.413826,0.0,158.121731,4935.234886,4.0
99.511505,0.0,158.131276,4935.397169,4.0
99.413826,0.0,158.14078,4935.746156,4.0
99.413826,0.0,158.150303,4935.814668,4.0
99.364983,0.0,158.159758,4936.066618,4.0
99.340561,0.0,158.169201,4936.215241,4.0
99.389404,0.0,158.178601,4936.416881,4.0
99.364983,0.0,158.187975,4936.693515,4.0
99.389404,0.0,158.197346,4936.863706,4.0
99.438248,0.0,158.206681,4937.117233,4.0
99.413826,0.0,158.216007,4937.380009,4.0
99.364983,0.0,158.225326,4937.552041,4.0
99.316147,0.0,158.234611,4937.715324,4.0
99.364983,0.0,158.243859,4937.879649,4.0
99.364983,0.0,158.25307,4938.160318,4.0
99.364983,0.0,158.262281,4938.354492,4.0
99.609184,0.0,158.271465,4938.568459,4.0
99.413826,0.0,158.280629,4939.070926,4.0
99.291725,0.0,158.289863,4938.977927,4.0
99.438248,0.0,158.29898,4939.111396,4.0
99.291725,0.0,158.308053,4939.512658,4.0
99.21846,0.0,158.317164,4939.499374,4.0
99.364983,0.0,158.326185,4939.669708,4.0
99.413826,0.0,158.335174,4940.059681,4.0
99.389404,0.0,158.344199,4940.281415,4.0
99.389404,0.0,158.353208,4940.454459,4.0
99.267303,0.0,158.362185,4940.667419,4.0
99.291725,0.0,158.371143,4940.723984,4.0
99.364983,0.0,158.380034,4940.991205,4.0
99.364983,0.0,158.388925,4941.267336,4.0
99.340561,0.0,158.397817,4941.45357,4.0
99.364983,0.0,158.41552,4942.102038,4.0
99.389404,0.0,158.42442,4942.008696,4.0
99.413826,0.0,158.433206,4942.308008,4.0
99.096367,0.0,158.442003,4942.515323,4.0
99.462662,0.0,158.450781,4942.334817,4.0
99.389404,0.0,158.459421,4943.058796,4.0
99.364983,0.0,158.468203,4943.049533,4.0
99.438248,0.0,158.476899,4943.26791,4.0
99.438248,0.0,158.485581,4943.549252,4.0
99.438248,0.0,158.494268,4943.728467,4.0
99.413826,100.0,158.502929,4943.930818,4.0
99.560341,100.0,158.487957,4944.098072,4.0
99.413826,100.0,158.473177,4943.816557,4.0
99.609184,100.0,158.458449,4943.291971,4.0
99.340561,100.0,158.443698,4943.232115,4.0
99.413826,100.0,158.429067,4942.511808,4.0
99.21846,100.0,158.414351,4942.353373,4.0
99.389404,100.0,158.399725,4941.743616,4.0
99.438248,100.0,158.385048,4941.677114,4.0
99.340561,100.0,158.370489,4941.339587,4.0
99.364983,100.0,158.355963,4940.891503,4.0
99.462662,100.0,158.341435,4940.615809,4.0
99.364983,100.0,158.326959,4940.388578,4.0
99.413826,100.0,158.312549,4939.917326,4.0
99.438248,100.0,158.298128,4939.679596,4.0
99.364983,100.0,158.283771,4939.35875,4.0
99.316147,100.0,158.269449,4938.941329,4.0
99.462662,100.0,158.255133,4938.576376,4.0
99.340561,100.0,158.240839,4938.434471,4.0
99.340561,100.0,158.226637,4937.918643,4.0
99.389404,100.0,158.212408,4937.638412,4.0
99.413826,100.0,158.198227,4937.361968,4.0
99.438248,100.0,158.184094,4937.056546,4.0
99.413826,100.0,158.17,4936.759165,4.0
99.413826,100.0,158.155947,4936.40208,4.0
99.413826,100.0,158.141916,4936.089417,4.0
99.438248,100.0,158.127921,4935.767044,4.0
99.438248,100.0,158.113958,4935.477409,4.0
99.389404,100.0,158.100037,4935.151543,4.0
99.340561,100.0,158.086147,4934.776208,4.0
99.389404,100.0,158.072271,4934.413187,4.0
99.438248,100.0,158.058414,4934.165902,4.0
99.389404,100.0,158.044611,4933.892152,4.0
99.316147,100.0,158.030854,4933.507754,4.0
99.316147,100.0,158.017107,4933.120863,4.0
99.413826,100.0,158.00337,4932.823609,4.0
99.438248,100.0,157.989671,4932.624171,4.0
99.389404,100.0,157.97604,4932.313945,4.0
99.340561,100.0,157.962442,4931.94266,4.0
99.413826,100.0,157.948857,4931.586588,4.0
99.389404,100.0,157.935289,4931.375696,4.0
99.438248,100.0,157.921785,4931.01234,4.0
99.438248,100.0,157.908296,4930.775817,4.0
99.364983,100.0,157.894861,4930.450322,4.0
99.364983,100.0,157.881452,4930.058147,4.0
99.462662,100.0,157.868048,4929.77166,4.0
99.438248,100.0,157.854682,4929.579361,4.0
99.340561,100.0,157.841383,4929.216931,4.0
99.682442,100.0,157.828097,4928.807347,4.0
99.462662,100.0,157.81481,4928.945829,4.0
99.364983,100.0,157.801692,4928.267995,4.0
99.340561,100.0,157.788487,4927.93869,4.0
99.438248,100.0,157.775305,4927.613136,4.0
99.584763,100.0,157.762147,4927.436628,4.0
99.413826,100.0,157.749059,4927.284978,4.0
99.340561,100.0,157.736048,4926.740878,4.0
99.389404,100.0,157.72299,4926.412366,4.0
99.340561,100.0,157.709954,4926.180404,4.0
99.487083,100.0,157.69697,4925.806221,4.0
99.438248,100.0,157.683992,4925.707091,4.0
99.389404,100.0,157.658218,4924.973971,4.0
99.340561,100.0,157.645348,4924.686911,4.0
99.438248,100.0,157.619686,4924.141573,4.0
99.389404,100.0,157.606924,4923.852593,4.0
99.389404,100.0,157.594193,4923.499464,4.0
99.413826,100.0,157.581472,4923.222763,4.0
99.413826,100.0,157.568786,4922.95793,4.0
99.389404,100.0,157.556138,4922.661126,4.0
99.364983,100.0,157.543518,4922.343043,4.0
99.438248,100.0,157.530918,4922.030868,4.0
99.21846,100.0,157.518341,4921.838271,4.0
99.364983,100.0,157.505823,4921.255788,4.0
99.364983,100.0,157.493242,4921.221598,4.0
99.389404,100.0,157.480771,4920.871541,4.0
99.364983,100.0,157.468309,4920.63159,4.0
99.389404,100.0,157.45589,4920.304704,4.0
99.340561,100.0,157.443488,4920.06062,4.0
99.364983,100.0,157.431127,4919.706159,4.0
99.267303,100.0,157.418773,4919.470461,4.0
99.413826,100.0,157.406464,4919.054776,4.0
99.340561,100.0,157.394141,4918.986711,4.0
99.438248,100.0,157.381915,4918.560917,4.0
99.413826,100.0,157.369672,4918.437411,4.0
99.389404,100.0,157.357507,4918.087833,4.0
99.364983,100.0,157.345349,4917.796043,4.0
99.438248,100.0,157.333215,4917.490176,4.0
99.413826,100.0,157.321102,4917.309708,4.0
99.364983,100.0,157.309047,4916.977609,4.0
99.364983,100.0,157.297004,4916.654248,4.0
99.438248,100.0,157.284973,4916.389685,4.0
99.438248,100.0,157.272975,4916.202068,4.0
99.413826,100.0,157.261033,4915.905214,4.0
99.340561,100.0,157.249112,4915.606606,4.0
99.340561,100.0,157.237211,4915.248195,4.0
99.438248,100.0,157.225311,4914.996349,4.0
99.340561,100.0,157.213446,4914.839806,4.0
99.21846,100.0,157.201645,4914.417109,4.0
99.340561,100.0,157.189824,4914.031865,4.0
99.340561,100.0,157.177995,4913.941237,4.0
99.316147,100.0,157.166251,4913.624827,4.0
99.389404,100.0,157.15452,4913.336535,4.0
99.511505,100.0,157.14281,4913.163558,4.0
99.438248,100.0,157.131159,4913.023463,4.0
99.340561,100.0,157.119575,4912.632662,4.0
99.340561,100.0,157.107979,4912.275971,4.0
99.364983,100.0,157.096381,4912.032446,4.0
99.511505,100.0,157.084819,4911.791105,4.0
99.413826,100.0,157.073291,4911.703043,4.0
99.364983,100.0,157.061846,4911.271746,4.0
99.413826,100.0,157.050374,4910.990204,4.0
99.364983,100.0,157.038924,4910.792608,4.0
99.340561,100.0,157.027522,4910.452057,4.0
99.364983,100.0,157.016122,4910.179433,4.0
99.364983,100.0,157.004745,4909.951011,4.0
99.438248,100.0,156.993405,4909.681471,4.0
99.364983,100.0,156.982089,4909.515344,4.0
99.413826,100.0,156.97083,4909.13976,4.0
99.316147,100.0,156.95956,4908.97211,4.0
99.389404,100.0,156.948345,4908.567406,4.0
99.364983,100.0,156.93711,4908.439149,4.0
99.462662,100.0,156.925943,4908.117471,4.0
99.438248,100.0,156.914782,4908.000382,4.0
99.535927,100.0,156.903691,4907.677859,4.0
99.413826,100.0,156.892605,4907.563294,4.0
99.438248,100.0,156.881589,4907.119124,4.0
99.364983,100.0,156.870539,4906.945483,4.0
99.340561,100.0,156.85954,4906.578772,4.0
99.389404,100.0,156.848531,4906.324269,4.0
99.364983,100.0,156.837547,4906.13328,4.0
99.438248,100.0,156.826609,4905.834366,4.0
99.340561,100.0,156.815681,4905.687618,4.0
99.364983,100.0,156.804812,4905.286406,4.0
99.560341,0.0,156.793921,4905.106163,4.0
99.340561,0.0,156.806693,4905.084801,4.0
99.364983,0.0,156.819334,4905.181015,4.0
99.316147,0.0,156.84443,4906.004286,4.0
99.364983,0.0,156.856999,4906.004094,4.0
99.511505,0.0,156.869447,4906.427865,4.0
99.340561,0.0,156.881909,4906.863738,4.0
99.364983,0.0,156.894389,4906.896466,4.0
99.340561,0.0,156.906759,4907.278248,4.0
99.291725,0.0,156.919131,4907.506922,4.0
99.340561,0.0,156.931456,4907.743594,4.0
99.21846,0.0,156.943737,4908.099876,4.0
99.364983,0.0,156.956013,4908.209559,4.0
99.364983,0.0,156.968206,4908.719189,4.0
99.364983,0.0,156.980443,4908.941385,4.0
99.438248,0.0,156.992632,4909.237148,4.0
99.364983,0.0,157.004797,4909.605071,4.0
99.413826,0.0,157.016962,4909.770076,4.0
99.413826,0.0,157.029062,4910.139362,4.0
99.340561,0.0,157.041162,4910.394165,4.0
99.364983,0.0,157.053227,4910.585782,4.0
99.364983,0.0,157.065236,4910.914696,4.0
99.413826,0.0,157.077234,4911.177024,4.0
99.364983,0.0,157.089199,4911.516845,4.0
99.462662,0.0,157.101157,4911.713984,4.0
99.291725,0.0,157.113062,4912.129972,4.0
99.438248,0.0,157.124984,4912.15364,4.0
99.340561,0.0,157.1368,4912.672746,4.0
99.413826,0.0,157.148665,4912.759972,4.0
99.413826,0.0,157.160444,4913.169809,4.0
99.340561,0.0,157.17224,4913.405362,4.0
99.316147,0.0,157.183997,4913.593172,4.0
99.413826,0.0,157.1957,4913.852703,4.0
99.413826,0.0,157.207372,4914.245293,4.0
99.316147,0.0,157.219057,4914.482112,4.0
99.511505,0.0,157.230704,4914.636033,4.0
99.340561,0.0,157.242288,4915.174676,4.0
99.438248,0.0,157.253931,4915.159855,4.0
99.316147,0.0,157.265457,4915.618114,4.0
99.364983,0.0,157.277017,4915.68259,4.0
99.438248,0.0,157.288487,4916.057874,4.0
99.438248,0.0,157.299965,4916.384399,4.0
99.364983,0.0,157.311437,4916.631964,4.0
99.389404,0.0,157.322876,4916.807678,4.0
99.413826,0.0,157.334261,4917.121531,4.0
99.389404,0.0,157.345635,4917.399891,4.0
99.316147,0.0,157.356989,4917.625989,4.0
99.364983,0.0,157.368305,4917.803676,4.0
99.413826,0.0,157.379568,4918.143636,4.0
99.340561,0.0,157.390831,4918.442386,4.0
99.340561,0.0,157.40208,4918.599749,4.0
99.438248,0.0,157.41327,4918.882066,4.0
99.413826,0.0,157.424443,4919.253248,4.0
99.389404,0.0,157.435625,4919.450927,4.0
99.413826,0.0,157.446763,4919.691195,4.0
99.560341,0.0,157.457869,4919.98024,4.0
99.438248,0.0,157.468961,4920.407514,4.0
99.413826,0.0,157.48008,4920.468466,4.0
99.389404,0.0,157.491112,4920.740136,4.0
99.340561,0.0,157.502125,4920.958092,4.0
99.364983,0.0,157.5131,4921.15834,4.0
99.438248,0.0,157.524034,4921.452292,4.0
99.364983,0.0,157.534955,4921.782628,4.0
99.389404,0.0,157.545876,4921.922972,4.0
99.340561,0.0,157.556736,4922.229732,4.0
99.316147,0.0,157.56759,4922.404234,4.0
99.438248,0.0,157.578394,4922.640545,4.0
99.438248,0.0,157.589169,4923.041078,4.0
99.487083,0.0,157.599967,4923.250746,4.0
99.487083,0.0,157.610728,4923.567144,4.0
99.413826,0.0,157.621486,4923.796634,4.0
99.389404,0.0,157.632212,4923.956839,4.0
99.511505,0.0,157.642887,4924.192888,4.0
99.267303,0.0,157.653534,4924.589343,4.0
99.413826,0.0,157.664204,4924.496356,4.0
99.389404,0.0,157.674742,4925.001317,4.0
99.389404,0.0,157.685339,4925.149466,4.0
99.438248,0.0,157.695881,4925.414578,4.0
99.364983,0.0,157.716922,4925.907927,4.0
99.413826,0.0,157.7274,4926.098934,4.0
99.413826,0.0,157.737839,4926.410223,4.0
99.438248,0.0,157.748275,4926.631821,4.0
99.413826,0.0,157.758682,4926.904628,4.0
99.413826,0.0,157.769075,4927.104563,4.0
99.413826,0.0,157.779431,4927.351337,4.0
99.511505,0.0,157.789766,4927.585932,4.0
99.413826,0.0,157.800076,4927.942266,4.0
99.413826,0.0,157.810399,4928.030066,4.0
99.511505,0.0,157.820652,4928.301391,4.0
99.438248,0.0,157.830892,4928.646526,4.0
99.413826,0.0,157.841142,4928.764967,4.0
99.413826,0.0,157.851332,4928.997044,4.0
99.389404,0.0,157.861498,4929.230321,4.0
99.511505,0.0,157.871639,4929.432816,4.0
99.438248,0.0,157.881748,4929.820613,4.0
99.487083,0.0,157.891882,4929.925465,4.0
99.438248,0.0,157.901952,4930.246617,4.0
99.21846,0.0,157.912026,4930.395939,4.0
99.413826,0.0,157.922052,4930.377672,4.0
99.364983,0.0,157.931977,4930.902885,4.0
99.389404,0.0,157.941971,4931.000353,4.0
99.438248,0.0,157.951901,4931.289298,4.0
99.438248,0.0,157.961827,4931.56119,4.0
99.706856,0.0,157.971743,4931.777526,4.0
99.413826,0.0,157.981633,4932.333078,4.0
99.364983,0.0,157.991602,4932.125732,4.0
99.462662,0.0,158.001411,4932.396185,4.0
99.462662,0.0,158.011212,4932.728215,4.0
99.291725,0.0,158.021024,4932.926954,4.0
99.584763,0.0,158.030804,4932.949713,4.0
99.316147,0.0,158.040499,4933.575503,4.0
99.413826,0.0,158.050297,4933.377035,4.0
99.413826,0.0,158.05994,4933.817663,4.0
99.413826,0.0,158.069629,4933.986792,4.0
99.340561,0.0,158.079278,4934.220309,4.0
99.438248,0.0,158.088909,4934.34902,4.0
99.340561,0.0,158.098489,4934.708511,4.0
99.389404,0.0,158.10809,4934.776523,4.0
99.242882,0.0,158.117621,4935.090001,4.0
99.413826,0.0,158.12716,4935.108361,4.0
99.267303,0.0,158.136613,4935.579063,4.0
99.340561,0.0,158.146124,4935.559059,4.0
99.438248,0.0,158.155539,4935.919566,4.0
99.413826,0.0,158.164976,4936.219062,4.0
99.413826,0.0,158.174417,4936.385722,4.0
99.364983,0.0,158.183821,4936.612622,4.0
99.413826,0.0,158.193206,4936.765628,4.0
99.364983,0.0,158.20255,4937.052981,4.0
99.291725,0.0,158.211895,4937.190424,4.0
99.413826,0.0,158.221194,4937.332941,4.0
99.413826,0.0,158.23045,4937.708466,4.0
99.340561,0.0,158.239735,4937.882097,4.0
99.340561,0.0,158.248986,4938.014634,4.0
99.364983,0.0,158.25819,4938.243855,4.0
99.511505,0.0,158.267379,4938.479022,4.0
99.413826,0.0,158.276554,4938.859275,4.0
99.389404,0.0,158.28576,4938.912078,4.0
99.511505,0.0,158.294896,4939.128848,4.0
99.413826,0.0,158.304012,4939.482255,4.0
99.340561,0.0,158.313152,4939.53972,4.0
99.413826,0.0,158.322224,4939.694816,4.0
99.340561,0.0,158.331258,4940.001681,4.0
99.364983,0.0,158.340302,4940.096955,4.0
99.438248,0.0,158.34929,4940.357939,4.0
99.438248,0.0,158.358274,4940.63825,4.0
99.389404,0.0,158.36726,4940.826116,4.0
99.389404,0.0,158.37622,4940.976493,4.0
99.609184,50.0,158.385142,4941.193193,4.0
99.364983,50.0,158.382239,4941.657128,4.0
99.389404,50.0,158.379508,4941.177676,4.0
99.389404,50.0,158.376654,4941.239572,4.0
99.438248,50.0,158.373845,4941.145564,4.0
99.511505,50.0,158.371035,4941.146826,4.0
99.438248,50.0,158.365496,4940.958525,4.0
99.413826,50.0,158.362706,4940.955514,4.0
99.340561,50.0,158.359941,4940.848753,4.0
99.340561,50.0,158.35717,4940.707779,4.0
99.389404,50.0,158.354381,4940.662217,4.0
99.267303,50.0,158.351604,4940.653022,4.0
99.438248,50.0,158.34885,4940.430873,4.0
99.389404,50.0,158.346054,4940.609345,4.0
99.340561,50.0,158.343339,4940.43171,4.0
99.413826,50.0,158.340595,4940.337547,4.0
99.389404,50.0,158.337848,4940.370008,4.0
99.340561,50.0,158.335136,4940.256293,4.0
99.364983,50.0,158.332415,4940.147627,4.0
99.413826,50.0,158.329686,4940.125447,4.0
99.340561,50.0,158.326976,4940.112632,4.0
99.389404,50.0,158.324287,4939.951638,4.0
99.364983,50.0,158.321574,4939.971646,4.0
99.438248,50.0,158.318893,4939.861694,4.0
99.413826,50.0,158.316203,4939.899596,4.0
99.413826,50.0,158.31355,4939.786172,4.0
99.438248,50.0,158.310887,4939.737712,4.0
99.413826,50.0,158.308234,4939.703438,4.0
99.438248,50.0,158.305596,4939.607541,4.0
99.364983,50.0,158.302952,4939.584812,4.0
99.413826,50.0,158.300327,4939.427861,4.0
99.389404,50.0,158.297678,4939.448809,4.0
99.413826,50.0,158.29506,4939.340358,4.0
99.487083,50.0,158.292433,4939.321095,4.0
99.511505,50.0,158.289825,4939.339849,4.0
99.511505,50.0,158.287248,4939.291716,4.0
99.413826,50.0,158.28468,4939.23043,4.0
99.413826,50.0,158.282117,4939.05503,4.0
99.511505,50.0,158.279525,4939.023334,4.0
99.511505,50.0,158.276946,4939.075272,4.0
99.364983,50.0,158.274409,4938.990974,4.0
99.511505,50.0,158.271869,4938.76294,4.0
99.438248,50.0,158.269282,4938.92017,4.0
99.413826,50.0,158.266768,4938.723357,4.0
99.413826,50.0,158.264218,4938.668631,4.0
99.487083,50.0,158.261674,4938.60959,4.0
99.364983,50.0,158.259136,4938.639866,4.0
99.438248,50.0,158.256631,4938.414768,4.0
99.487083,50.0,158.25408,4938.484296,4.0
99.438248,50.0,158.251575,4938.455472,4.0
99.438248,50.0,158.249085,4938.332991,4.0
99.438248,50.0,158.24658,4938.291224,4.0
99.438248,50.0,158.244086,4938.230488,4.0
99.389404,50.0,158.241597,4938.174413,4.0
99.413826,50.0,158.239113,4938.058602,4.0
99.633598,50.0,158.236617,4938.044893,4.0
99.487083,50.0,158.234141,4938.242564,4.0
99.438248,50.0,158.231749,4937.950993,4.0
99.413826,50.0,158.22929,4937.892236,4.0
99.438248,50.0,158.226835,4937.807263,4.0
99.413826,50.0,158.224377,4937.787288,4.0
99.462662,50.0,158.221937,4937.693428,4.0
99.438248,50.0,158.21949,4937.705307,4.0
99.487083,50.0,158.21707,4937.604413,4.0
99.413826,50.0,158.214642,4937.618512,4.0
99.438248,50.0,158.212241,4937.458759,4.0
99.413826,50.0,158.209813,4937.457548,4.0
99.413826,50.0,158.207407,4937.360171,4.0
99.462662,50.0,158.204994,4937.315027,4.0
99.364983,50.0,158.20259,4937.316494,4.0
99.364983,50.0,158.200209,4937.13085,4.0
99.438248,50.0,158.197793,4937.106737,4.0
99.340561,50.0,158.195393,4937.132738,4.0
99.413826,50.0,158.193023,4936.941483,4.0
99.340561,50.0,158.190616,4937.007332,4.0
99.438248,50.0,158.188252,4936.836139,4.0
99.413826,50.0,158.185857,4936.927015,4.0
99.413826,50.0,158.183514,4936.809269,4.0
99.389404,50.0,158.181156,4936.770579,4.0
99.413826,50.0,158.178808,4936.683761,4.0
99.389404,50.0,158.17412,4936.604937,4.0
99.413826,50.0,158.171788,4936.524208,4.0
99.364983,50.0,158.169452,4936.506744,4.0
99.413826,50.0,158.167133,4936.386158,4.0
99.413826,50.0,158.164798,4936.407768,4.0
99.242882,50.0,158.162493,4936.337122,4.0
99.413826,50.0,158.160187,4936.082265,4.0
99.316147,50.0,158.157823,4936.282668,4.0
99.413826,50.0,158.155545,4936.051965,4.0
99.413826,50.0,158.153216,4936.159168,4.0
99.389404,50.0,158.150943,4936.068871,4.0
99.438248,50.0,158.148663,4935.996335,4.0
99.413826,50.0,158.146382,4936.00798,4.0
99.487083,50.0,158.144126,4935.911618,4.0
99.340561,50.0,158.141862,4935.958967,4.0
99.389404,50.0,158.139634,4935.707299,4.0
99.291725,50.0,158.137348,4935.7619,4.0
99.291725,50.0,158.135102,4935.566952,4.0
99.413826,50.0,158.132815,4935.548849,4.0
99.413826,50.0,158.130545,4935.636296,4.0
99.511505,50.0,158.128324,4935.552157,4.0
99.438248,50.0,158.126098,4935.627207,4.0
99.389404,50.0,158.123916,4935.458576,4.0
99.438248,50.0,158.121702,4935.377273,4.0
99.413826,50.0,158.119483,4935.392868,4.0
99.364983,50.0,158.117291,4935.29729,4.0
99.438248,50.0,158.11509,4935.198714,4.0
99.389404,50.0,158.112879,4935.248214,4.0
99.438248,50.0,158.110704,4935.11542,4.0
99.438248,50.0,158.108509,4935.144098,4.0
99.413826,50.0,158.106343,4935.075627,4.0
99.438248,50.0,158.104176,4935.001026,4.0
99.413826,50.0,158.102007,4934.986899,4.0
99.462662,50.0,158.099854,4934.899563,4.0
99.340561,50.0,158.097694,4934.918316,4.0
99.438248,50.0,158.09556,4934.705424,4.0
99.438248,50.0,158.093381,4934.813011,4.0
99.462662,50.0,158.091255,4934.726622,4.0
99.364983,50.0,158.089123,4934.716405,4.0
99.438248,50.0,158.087008,4934.540528,4.0
99.438248,50.0,158.084858,4934.610532,4.0
99.438248,50.0,158.08275,4934.533693,4.0
99.389404,50.0,158.080639,4934.492212,4.0
99.438248,50.0,158.078534,4934.383262,4.0
99.438248,50.0,158.076415,4934.40847,4.0
99.438248,50.0,158.074325,4934.34292,4.0
99.438248,50.0,158.072233,4934.299292,4.0
99.487083,50.0,158.070148,4934.25054,4.0
99.462662,50.0,158.068068,4934.262293,4.0
99.438248,50.0,158.066011,4934.171356,4.0
99.413826,50.0,158.063945,4934.105035,4.0
99.511505,50.0,158.061878,4934.032707,4.0
99.584763,50.0,158.059808,4934.109646,4.0
99.462662,50.0,158.057782,4934.122076,4.0
99.364983,50.0,158.055779,4933.914161,4.0
